,ranking_date,rank,name,title,country,rating,games,birth_year,year,age
8942,27-05-15,58,"Fedoseev, Vladimir",g,RUS,2683,18,1995,15,20
8943,27-05-15,59,"Short, Nigel D",g,ENG,2683,10,1965,15,50
8944,27-05-15,60,"Rodshtein, Maxim",g,ISR,2682,9,1989,15,26
8945,27-05-15,61,"Cheparinov, Ivan",g,BUL,2681,9,1986,15,29
8946,27-05-15,62,"Lysyj, Igor",g,RUS,2677,4,1987,15,28
8947,27-05-15,63,"Polgar, Judit",g,HUN,2675,0,1976,15,39
8948,27-05-15,64,"Robson, Ray",g,USA,2674,11,1994,15,21
8949,27-05-15,65,"Kamsky, Gata",g,USA,2673,11,1974,15,41
8950,27-05-15,66,"Sargissian, Gabriel",g,ARM,2673,8,1983,15,32
8951,27-05-15,67,"Rapport, Richard",g,HUN,2671,15,1996,15,19
8952,27-05-15,68,"Artemiev, Vladislav",g,RUS,2671,0,1998,15,17
8953,27-05-15,69,"Riazantsev, Alexander",g,RUS,2671,0,1985,15,30
8954,27-05-15,70,"Sjugirov, Sanan",g,RUS,2670,9,1993,15,22
8955,27-05-15,71,"Onischuk, Vladimir",g,UKR,2669,9,1991,15,24
8956,27-05-15,72,"Ragger, Markus",g,AUT,2668,2,1988,15,27
8957,27-05-15,73,"Grachev, Boris",g,RUS,2666,9,1986,15,29
8958,27-05-15,74,"Khismatullin, Denis",g,RUS,2666,9,1984,15,31
8959,27-05-15,75,"Hammer, Jon Ludvig",g,NOR,2665,9,1990,15,25
8960,27-05-15,76,"Inarkiev, Ernesto",g,RUS,2664,13,1985,15,30
8961,27-05-15,77,"Berkes, Ferenc",g,HUN,2664,8,1985,15,30
8962,27-05-15,78,"Negi, Parimarjan",g,IND,2664,0,1993,15,22
8963,27-05-15,79,"Najer, Evgeniy",g,RUS,2663,0,1977,15,38
8964,27-05-15,80,"Onischuk, Alexander",g,USA,2662,18,1975,15,40
8965,27-05-15,81,"Laznicka, Viktor",g,CZE,2662,0,1988,15,27
8966,27-05-15,82,"Nguyen, Ngoc Truong Son",g,VIE,2662,0,1990,15,25
8967,27-05-15,83,"Zvjaginsev, Vadim",g,RUS,2660,9,1976,15,39
8968,27-05-15,84,"Dubov, Daniil",g,RUS,2659,9,1996,15,19
8969,27-05-15,85,"Balogh, Csaba",g,HUN,2659,8,1987,15,28
8970,27-05-15,86,"Smirin, Ilia",g,ISR,2658,9,1968,15,47
8971,27-05-15,87,"Sadler, Matthew D",g,ENG,2658,0,1974,15,41
8972,27-05-15,88,"Fedorchuk, Sergey A.",g,UKR,2657,25,1981,15,34
8973,27-05-15,89,"Ivanisevic, Ivan",g,SRB,2657,19,1977,15,38
8974,27-05-15,90,"Tkachiev, Vladislav",g,FRA,2657,9,1973,15,42
8975,27-05-15,91,"Shankland, Samuel L",g,USA,2656,20,1991,15,24
8976,27-05-15,92,"Areshchenko, Alexander",g,UKR,2656,2,1986,15,29
8977,27-05-15,93,"Efimenko, Zahar",g,UKR,2656,0,1985,15,30
8978,27-05-15,94,"Mamedov, Rauf",g,AZE,2655,18,1988,15,27
8979,27-05-15,95,"Movsesian, Sergei",g,ARM,2655,7,1978,15,37
8980,27-05-15,96,"Nisipeanu, Liviu-Dieter",g,GER,2655,2,1976,15,39
8981,27-05-15,97,"Nielsen, Peter Heine",g,DEN,2655,0,1973,15,42
8982,27-05-15,98,"Zhigalko, Sergei",g,BLR,2654,9,1989,15,26
8983,27-05-15,99,"Melkumyan, Hrant",g,ARM,2654,8,1989,15,26
8984,27-05-15,100,"Meier, Georg",g,GER,2654,6,1987,15,28
8985,27-05-15,101,"Volokitin, Andrei",g,UKR,2654,2,1986,15,29
8986,27-06-15,1,"Carlsen, Magnus",g,NOR,2876,0,1990,15,25
8987,27-06-15,2,"Caruana, Fabiano",g,ITA,2805,11,1992,15,23
8988,27-06-15,3,"Anand, Viswanathan",g,IND,2804,0,1969,15,46
8989,27-06-15,4,"Nakamura, Hikaru",g,USA,2802,14,1987,15,28
8990,27-06-15,5,"Topalov, Veselin",g,BUL,2798,0,1975,15,40
8991,27-06-15,6,"Kramnik, Vladimir",g,RUS,2783,5,1975,15,40
8992,27-06-15,7,"Grischuk, Alexander",g,RUS,2781,15,1983,15,32
8993,27-06-15,8,"Aronian, Levon",g,ARM,2780,5,1982,15,33
8994,27-06-15,9,"So, Wesley",g,USA,2778,0,1993,15,22
8995,27-06-15,10,"Giri, Anish",g,NED,2773,11,1994,15,21
8996,27-06-15,11,"Jakovenko, Dmitry",g,RUS,2759,17,1983,15,32
8997,27-06-15,12,"Karjakin, Sergey",g,RUS,2753,11,1990,15,25
8998,27-06-15,13,"Gelfand, Boris",g,ISR,2751,11,1968,15,47
8999,27-06-15,14,"Navara, David",g,CZE,2751,9,1985,15,30
9000,27-06-15,15,"Ding, Liren",g,CHN,2749,11,1992,15,23
9001,27-06-15,16,"Wojtaszek, Radoslaw",g,POL,2749,6,1987,15,28
9002,27-06-15,17,"Li, Chao b",g,CHN,2748,0,1989,15,26
9003,27-06-15,18,"Dominguez Perez, Leinier",g,CUB,2746,16,1983,15,32
9004,27-06-15,19,"Tomashevsky, Evgeny",g,RUS,2745,11,1987,15,28
9005,27-06-15,20,"Svidler, Peter",g,RUS,2740,17,1976,15,39
9006,27-06-15,21,"Adams, Michael",g,ENG,2740,0,1971,15,44
9007,27-06-15,22,"Radjabov, Teimour",g,AZE,2738,0,1987,15,28
9008,27-06-15,23,"Mamedyarov, Shakhriyar",g,AZE,2735,0,1985,15,30
9009,27-06-15,24,"Vitiugov, Nikita",g,RUS,2734,5,1987,15,28
9010,27-06-15,25,"Harikrishna, P.",g,IND,2733,0,1986,15,29
9011,27-06-15,26,"Ivanchuk, Vassily",g,UKR,2733,0,1969,15,46
9012,27-06-15,27,"Wang, Yue",g,CHN,2726,7,1987,15,28
9013,27-06-15,28,"Vachier-Lagrave, Maxime",g,FRA,2723,13,1990,15,25
9014,27-06-15,29,"Naiditsch, Arkadij",g,GER,2722,2,1985,15,30
9015,27-06-15,30,"Wei, Yi",g,CHN,2721,11,1999,15,16
9016,27-06-15,31,"Nepomniachtchi, Ian",g,RUS,2720,7,1990,15,25
9017,27-06-15,32,"Fressinet, Laurent",g,FRA,2720,5,1981,15,34
9018,27-06-15,33,"Andreikin, Dmitry",g,RUS,2718,7,1990,15,25
9019,27-06-15,34,"Eljanov, Pavel",g,UKR,2718,1,1983,15,32
9020,27-06-15,35,"Yu, Yangyi",g,CHN,2715,11,1994,15,21
9021,27-06-15,36,"Leko, Peter",g,HUN,2714,0,1979,15,36
9022,27-06-15,37,"Morozevich, Alexander",g,RUS,2711,0,1977,15,38
9023,27-06-15,38,"Ponomariov, Ruslan",g,UKR,2711,0,1983,15,32
9024,27-06-15,39,"Moiseenko, Alexander",g,UKR,2707,0,1980,15,35
9025,27-06-15,40,"Wang, Hao",g,CHN,2704,11,1989,15,26
9026,27-06-15,41,"Kasimdzhanov, Rustam",g,UZB,2704,9,1979,15,36
9027,27-06-15,42,"Rublevsky, Sergei",g,RUS,2702,6,1974,15,41
9028,27-06-15,43,"Ni, Hua",g,CHN,2701,0,1983,15,32
9029,27-06-15,44,"Almasi, Zoltan",g,HUN,2700,0,1976,15,39
9030,27-06-15,45,"Shirov, Alexei",g,LAT,2699,7,1972,15,43
9031,27-06-15,46,"Malakhov, Vladimir",g,RUS,2699,5,1980,15,35
9032,27-06-15,47,"Korobov, Anton",g,UKR,2698,7,1985,15,30
9033,27-06-15,48,"Howell, David W L",g,ENG,2698,3,1990,15,25
9034,27-06-15,49,"Matlakov, Maxim",g,RUS,2696,6,1991,15,24
9035,27-06-15,50,"Bu, Xiangzhi",g,CHN,2696,0,1985,15,30
9036,27-06-15,51,"Bacrot, Etienne",g,FRA,2695,11,1983,15,32
9037,27-06-15,52,"Kryvoruchko, Yuriy",g,UKR,2695,3,1986,15,29
9038,27-06-15,53,"Jobava, Baadur",g,GEO,2693,17,1983,15,32
9039,27-06-15,54,"Le, Quang Liem",g,VIE,2693,0,1991,15,24
9040,27-06-15,55,"Vallejo Pons, Francisco",g,ESP,2686,0,1982,15,33
9041,27-06-15,56,"McShane, Luke J",g,ENG,2685,0,1984,15,31
9042,27-06-15,57,"Short, Nigel D",g,ENG,2683,0,1965,15,50
9043,27-06-15,58,"Cheparinov, Ivan",g,BUL,2681,0,1986,15,29
9044,27-06-15,59,"Rodshtein, Maxim",g,ISR,2678,6,1989,15,26
9045,27-06-15,60,"Bruzon Batista, Lazaro",g,CUB,2677,9,1982,15,33
9046,27-06-15,61,"Hammer, Jon Ludvig",g,NOR,2677,5,1990,15,25
9047,27-06-15,62,"Hou, Yifan",g,CHN,2676,9,1994,15,21
9048,27-06-15,63,"Ragger, Markus",g,AUT,2676,9,1988,15,27
9049,27-06-15,64,"Polgar, Judit",g,HUN,2675,0,1976,15,39
9050,27-06-15,65,"Lysyj, Igor",g,RUS,2674,6,1987,15,28
9051,27-06-15,66,"Fedoseev, Vladimir",g,RUS,2674,5,1995,15,20
9052,27-06-15,67,"Robson, Ray",g,USA,2674,0,1994,15,21
9053,27-06-15,68,"Sargissian, Gabriel",g,ARM,2673,0,1983,15,32
9054,27-06-15,69,"Rapport, Richard",g,HUN,2671,0,1996,15,19
9055,27-06-15,70,"Kamsky, Gata",g,USA,2669,16,1974,15,41
9056,27-06-15,71,"Inarkiev, Ernesto",g,RUS,2668,6,1985,15,30
9057,27-06-15,72,"Berkes, Ferenc",g,HUN,2664,9,1985,15,30
9058,27-06-15,73,"Negi, Parimarjan",g,IND,2664,0,1993,15,22
9059,27-06-15,74,"Smirin, Ilia",g,ISR,2663,1,1968,15,47
9060,27-06-15,75,"Sjugirov, Sanan",g,RUS,2662,7,1993,15,22
9061,27-06-15,76,"Ivanisevic, Ivan",g,SRB,2662,6,1977,15,38
9062,27-06-15,77,"Nguyen, Ngoc Truong Son",g,VIE,2662,0,1990,15,25
9063,27-06-15,78,"Onischuk, Alexander",g,USA,2662,0,1975,15,40
9064,27-06-15,79,"Dubov, Daniil",g,RUS,2661,5,1996,15,19
9065,27-06-15,80,"Najer, Evgeniy",g,RUS,2661,5,1977,15,38
9066,27-06-15,81,"Artemiev, Vladislav",g,RUS,2660,7,1998,15,17
9067,27-06-15,82,"Sadler, Matthew D",g,ENG,2659,3,1974,15,41
9068,27-06-15,83,"Balogh, Csaba",g,HUN,2659,0,1987,15,28
9069,27-06-15,84,"Riazantsev, Alexander",g,RUS,2658,6,1985,15,30
9070,27-06-15,85,"Kovalenko, Igor",g,LAT,2657,12,1988,15,27
9071,27-06-15,86,"Grachev, Boris",g,RUS,2657,5,1986,15,29
9072,27-06-15,87,"Laznicka, Viktor",g,CZE,2657,1,1988,15,27
9073,27-06-15,88,"Tkachiev, Vladislav",g,FRA,2657,0,1973,15,42
9074,27-06-15,89,"Areshchenko, Alexander",g,UKR,2656,3,1986,15,29
9075,27-06-15,90,"Shankland, Samuel L",g,USA,2656,0,1991,15,24
9076,27-06-15,91,"Movsesian, Sergei",g,ARM,2655,0,1978,15,37
9077,27-06-15,92,"Nielsen, Peter Heine",g,DEN,2655,0,1973,15,42
9078,27-06-15,93,"Nisipeanu, Liviu-Dieter",g,GER,2654,2,1976,15,39
9079,27-06-15,94,"Meier, Georg",g,GER,2654,0,1987,15,28
9080,27-06-15,95,"Volokitin, Andrei",g,UKR,2654,0,1986,15,29
9081,27-06-15,96,"Zhigalko, Sergei",g,BLR,2654,0,1989,15,26
9082,27-06-15,97,"Khairullin, Ildar",g,RUS,2653,5,1990,15,25
9083,27-06-15,98,"Van Wely, Loek",g,NED,2653,0,1972,15,43
9084,27-06-15,99,"Granda Zuniga, Julio E",g,PER,2652,15,1967,15,48
9085,27-06-15,100,"Alekseev, Evgeny",g,RUS,2651,6,1985,15,30
9086,27-07-15,1,"Carlsen, Magnus",g,NOR,2853,9,1990,15,25
9087,27-07-15,2,"Anand, Viswanathan",g,IND,2816,9,1969,15,46
9088,27-07-15,3,"Topalov, Veselin",g,BUL,2816,9,1975,15,40
9089,27-07-15,4,"Nakamura, Hikaru",g,USA,2814,9,1987,15,28
9090,27-07-15,5,"Caruana, Fabiano",g,USA,2797,9,1992,15,23
9091,27-07-15,6,"Giri, Anish",g,NED,2791,19,1994,15,21
9092,27-07-15,7,"Kramnik, Vladimir",g,RUS,2783,0,1975,15,40
9093,27-07-15,8,"So, Wesley",g,USA,2780,15,1993,15,22
9094,27-07-15,9,"Grischuk, Alexander",g,RUS,2771,9,1983,15,32
9095,27-07-15,10,"Aronian, Levon",g,ARM,2765,9,1982,15,33
9096,27-07-15,11,"Jakovenko, Dmitry",g,RUS,2757,4,1983,15,32
9097,27-07-15,12,"Karjakin, Sergey",g,RUS,2753,0,1990,15,25
9098,27-07-15,13,"Gelfand, Boris",g,ISR,2751,0,1968,15,47
9099,27-07-15,14,"Ding, Liren",g,CHN,2749,3,1992,15,23
9100,27-07-15,15,"Li, Chao b",g,CHN,2748,0,1989,15,26
9101,27-07-15,16,"Tomashevsky, Evgeny",g,RUS,2745,0,1987,15,28
9102,27-07-15,17,"Adams, Michael",g,ENG,2740,0,1971,15,44
9103,27-07-15,18,"Svidler, Peter",g,RUS,2740,0,1976,15,39
9104,27-07-15,19,"Radjabov, Teimour",g,AZE,2738,0,1987,15,28
9105,27-07-15,20,"Yu, Yangyi",g,CHN,2736,13,1994,15,21
9106,27-07-15,21,"Dominguez Perez, Leinier",g,CUB,2736,10,1983,15,32
9107,27-07-15,22,"Mamedyarov, Shakhriyar",g,AZE,2735,0,1985,15,30
9108,27-07-15,23,"Vitiugov, Nikita",g,RUS,2734,0,1987,15,28
9109,27-07-15,24,"Wojtaszek, Radoslaw",g,POL,2733,11,1987,15,28
9110,27-07-15,25,"Harikrishna, P.",g,IND,2733,0,1986,15,29
9111,27-07-15,26,"Vachier-Lagrave, Maxime",g,FRA,2731,16,1990,15,25
9112,27-07-15,27,"Ivanchuk, Vassily",g,UKR,2728,3,1969,15,46
9113,27-07-15,28,"Navara, David",g,CZE,2724,15,1985,15,30
9114,27-07-15,29,"Wei, Yi",g,CHN,2724,3,1999,15,16
9115,27-07-15,30,"Andreikin, Dmitry",g,RUS,2723,10,1990,15,25
9116,27-07-15,31,"Eljanov, Pavel",g,UKR,2723,10,1983,15,32
9117,27-07-15,32,"Wang, Yue",g,CHN,2716,3,1987,15,28
9118,27-07-15,33,"Leko, Peter",g,HUN,2714,0,1979,15,36
9119,27-07-15,34,"Morozevich, Alexander",g,RUS,2711,0,1977,15,38
9120,27-07-15,35,"Ponomariov, Ruslan",g,UKR,2711,0,1983,15,32
9121,27-07-15,36,"Moiseenko, Alexander",g,UKR,2710,7,1980,15,35
9122,27-07-15,37,"Nepomniachtchi, Ian",g,RUS,2709,10,1990,15,25
9123,27-07-15,38,"Fressinet, Laurent",g,FRA,2707,10,1981,15,34
9124,27-07-15,39,"Wang, Hao",g,CHN,2705,3,1989,15,26
9125,27-07-15,40,"Kasimdzhanov, Rustam",g,UZB,2704,0,1979,15,36
9126,27-07-15,41,"Ni, Hua",g,CHN,2703,3,1983,15,32
9127,27-07-15,42,"Shirov, Alexei",g,LAT,2702,1,1972,15,43
9128,27-07-15,43,"Rublevsky, Sergei",g,RUS,2702,0,1974,15,41
9129,27-07-15,44,"Almasi, Zoltan",g,HUN,2700,0,1976,15,39
9130,27-07-15,45,"Korobov, Anton",g,UKR,2699,9,1985,15,30
9131,27-07-15,46,"Le, Quang Liem",g,VIE,2699,3,1991,15,24
9132,27-07-15,47,"Malakhov, Vladimir",g,RUS,2699,3,1980,15,35
9133,27-07-15,48,"Howell, David W L",g,ENG,2698,0,1990,15,25
9134,27-07-15,49,"Bu, Xiangzhi",g,CHN,2695,3,1985,15,30
9135,27-07-15,50,"Kryvoruchko, Yuriy",g,UKR,2695,0,1986,15,29
9136,27-07-15,51,"Bacrot, Etienne",g,FRA,2693,10,1983,15,32
9137,27-07-15,52,"Jobava, Baadur",g,GEO,2693,0,1983,15,32
9138,27-07-15,53,"Matlakov, Maxim",g,RUS,2691,10,1991,15,24
9139,27-07-15,54,"Naiditsch, Arkadij",g,GER,2690,9,1985,15,30
9140,27-07-15,55,"Ragger, Markus",g,AUT,2688,15,1988,15,27
9141,27-07-15,56,"Vallejo Pons, Francisco",g,ESP,2686,0,1982,15,33
9142,27-07-15,57,"McShane, Luke J",g,ENG,2685,0,1984,15,31
9143,27-07-15,58,"Cheparinov, Ivan",g,BUL,2683,3,1986,15,29
9144,27-07-15,59,"Short, Nigel D",g,ENG,2683,0,1965,15,50
9145,27-07-15,60,"Kovalenko, Igor",g,LAT,2682,20,1988,15,27
9146,27-07-15,61,"Robson, Ray",g,USA,2680,3,1994,15,21
9147,27-07-15,62,"Rodshtein, Maxim",g,ISR,2678,0,1989,15,26
9148,27-07-15,63,"Hammer, Jon Ludvig",g,NOR,2677,10,1990,15,25
9149,27-07-15,64,"Hou, Yifan",g,CHN,2676,0,1994,15,21
9150,27-07-15,65,"Polgar, Judit",g,HUN,2675,0,1976,15,39
9151,27-07-15,66,"Sargissian, Gabriel",g,ARM,2673,0,1983,15,32
9152,27-07-15,67,"Kamsky, Gata",g,USA,2672,5,1974,15,41
9153,27-07-15,68,"Lysyj, Igor",g,RUS,2671,3,1987,15,28
9154,27-07-15,69,"Rapport, Richard",g,HUN,2671,0,1996,15,19
9155,27-07-15,70,"Bruzon Batista, Lazaro",g,CUB,2669,10,1982,15,33
9156,27-07-15,71,"Inarkiev, Ernesto",g,RUS,2668,0,1985,15,30
9157,27-07-15,72,"Fedorchuk, Sergey A.",g,UKR,2664,11,1981,15,34
9158,27-07-15,73,"Fedoseev, Vladimir",g,RUS,2664,3,1995,15,20
9159,27-07-15,74,"Berkes, Ferenc",g,HUN,2664,0,1985,15,30
9160,27-07-15,75,"Negi, Parimarjan",g,IND,2664,0,1993,15,22
9161,27-07-15,76,"Smirin, Ilia",g,ISR,2663,0,1968,15,47
9162,27-07-15,77,"Ivanisevic, Ivan",g,SRB,2662,0,1977,15,38
9163,27-07-15,78,"Nguyen, Ngoc Truong Son",g,VIE,2662,0,1990,15,25
9164,27-07-15,79,"Onischuk, Alexander",g,USA,2662,0,1975,15,40
9165,27-07-15,80,"Sjugirov, Sanan",g,RUS,2662,0,1993,15,22
9166,27-07-15,81,"Tkachiev, Vladislav",g,FRA,2661,1,1973,15,42
9167,27-07-15,82,"Dubov, Daniil",g,RUS,2661,0,1996,15,19
9168,27-07-15,83,"Najer, Evgeniy",g,RUS,2661,0,1977,15,38
9169,27-07-15,84,"Artemiev, Vladislav",g,RUS,2660,0,1998,15,17
9170,27-07-15,85,"Balogh, Csaba",g,HUN,2659,0,1987,15,28
9171,27-07-15,86,"Sadler, Matthew D",g,ENG,2659,0,1974,15,41
9172,27-07-15,87,"Grachev, Boris",g,RUS,2657,0,1986,15,29
9173,27-07-15,88,"Laznicka, Viktor",g,CZE,2657,0,1988,15,27
9174,27-07-15,89,"Shankland, Samuel L",g,USA,2656,0,1991,15,24
9175,27-07-15,90,"Nielsen, Peter Heine",g,DEN,2655,0,1973,15,42
9176,27-07-15,91,"Meier, Georg",g,GER,2654,0,1987,15,28
9177,27-07-15,92,"Nisipeanu, Liviu-Dieter",g,GER,2654,0,1976,15,39
9178,27-07-15,93,"Volokitin, Andrei",g,UKR,2654,0,1986,15,29
9179,27-07-15,94,"Zhigalko, Sergei",g,BLR,2654,0,1989,15,26
9180,27-07-15,95,"Kuzubov, Yuriy",g,UKR,2653,18,1990,15,25
9181,27-07-15,96,"Movsesian, Sergei",g,ARM,2653,9,1978,15,37
9182,27-07-15,97,"Khairullin, Ildar",g,RUS,2653,0,1990,15,25
9183,27-07-15,98,"Efimenko, Zahar",g,UKR,2652,9,1985,15,30
9184,27-07-15,99,"Granda Zuniga, Julio E",g,PER,2652,0,1967,15,48
9185,27-07-15,100,"Riazantsev, Alexander",g,RUS,2651,11,1985,15,30
9186,27-07-15,101,"Areshchenko, Alexander",g,UKR,2651,9,1986,15,29
9187,27-08-15,1,"Carlsen, Magnus",g,NOR,2853,0,1990,15,25
9188,27-08-15,2,"Anand, Viswanathan",g,IND,2816,0,1969,15,46
9189,27-08-15,3,"Topalov, Veselin",g,BUL,2816,0,1975,15,40
9190,27-08-15,4,"Nakamura, Hikaru",g,USA,2814,0,1987,15,28
9191,27-08-15,5,"Caruana, Fabiano",g,USA,2808,7,1992,15,23
9192,27-08-15,6,"Giri, Anish",g,NED,2793,7,1994,15,21
9193,27-08-15,7,"So, Wesley",g,USA,2779,7,1993,15,22
9194,27-08-15,8,"Kramnik, Vladimir",g,RUS,2777,7,1975,15,40
9195,27-08-15,9,"Grischuk, Alexander",g,RUS,2771,0,1983,15,32
9196,27-08-15,10,"Ding, Liren",g,CHN,2770,17,1992,15,23
9197,27-08-15,11,"Aronian, Levon",g,ARM,2765,0,1982,15,33
9198,27-08-15,12,"Jakovenko, Dmitry",g,RUS,2759,2,1983,15,32
9199,27-08-15,13,"Karjakin, Sergey",g,RUS,2753,0,1990,15,25
9200,27-08-15,14,"Li, Chao b",g,CHN,2748,0,1989,15,26
9201,27-08-15,15,"Tomashevsky, Evgeny",g,RUS,2747,2,1987,15,28
9202,27-08-15,16,"Gelfand, Boris",g,ISR,2741,4,1968,15,47
9203,27-08-15,17,"Harikrishna, P.",g,IND,2740,9,1986,15,29
9204,27-08-15,18,"Adams, Michael",g,ENG,2740,0,1971,15,44
9205,27-08-15,19,"Svidler, Peter",g,RUS,2739,5,1976,15,39
9206,27-08-15,20,"Radjabov, Teimour",g,AZE,2738,0,1987,15,28
9207,27-08-15,21,"Dominguez Perez, Leinier",g,CUB,2736,0,1983,15,32
9208,27-08-15,22,"Mamedyarov, Shakhriyar",g,AZE,2735,0,1985,15,30
9209,27-08-15,23,"Wojtaszek, Radoslaw",g,POL,2733,0,1987,15,28
9210,27-08-15,24,"Vachier-Lagrave, Maxime",g,FRA,2731,0,1990,15,25
9211,27-08-15,25,"Yu, Yangyi",g,CHN,2726,18,1994,15,21
9212,27-08-15,26,"Ivanchuk, Vassily",g,UKR,2726,11,1969,15,46
9213,27-08-15,27,"Wei, Yi",g,CHN,2725,18,1999,15,16
9214,27-08-15,28,"Navara, David",g,CZE,2724,0,1985,15,30
9215,27-08-15,29,"Eljanov, Pavel",g,UKR,2723,0,1983,15,32
9216,27-08-15,30,"Wang, Yue",g,CHN,2721,13,1987,15,28
9217,27-08-15,31,"Andreikin, Dmitry",g,RUS,2720,2,1990,15,25
9218,27-08-15,32,"Vitiugov, Nikita",g,RUS,2719,5,1987,15,28
9219,27-08-15,33,"Leko, Peter",g,HUN,2714,0,1979,15,36
9220,27-08-15,34,"Ni, Hua",g,CHN,2713,12,1983,15,32
9221,27-08-15,35,"Bu, Xiangzhi",g,CHN,2712,18,1985,15,30
9222,27-08-15,36,"Howell, David W L",g,ENG,2712,9,1990,15,25
9223,27-08-15,37,"Morozevich, Alexander",g,RUS,2711,0,1977,15,38
9224,27-08-15,38,"Ponomariov, Ruslan",g,UKR,2711,0,1983,15,32
9225,27-08-15,39,"Fressinet, Laurent",g,FRA,2710,9,1981,15,34
9226,27-08-15,40,"Moiseenko, Alexander",g,UKR,2710,0,1980,15,35
9227,27-08-15,41,"Wang, Hao",g,CHN,2705,13,1989,15,26
9228,27-08-15,42,"Nepomniachtchi, Ian",g,RUS,2705,7,1990,15,25
9229,27-08-15,43,"Kasimdzhanov, Rustam",g,UZB,2704,0,1979,15,36
9230,27-08-15,44,"Kovalenko, Igor",g,LAT,2702,9,1988,15,27
9231,27-08-15,45,"Rublevsky, Sergei",g,RUS,2702,0,1974,15,41
9232,27-08-15,46,"Shirov, Alexei",g,LAT,2702,0,1972,15,43
9233,27-08-15,47,"Almasi, Zoltan",g,HUN,2700,0,1976,15,39
9234,27-08-15,48,"Korobov, Anton",g,UKR,2699,0,1985,15,30
9235,27-08-15,49,"Le, Quang Liem",g,VIE,2699,0,1991,15,24
9236,27-08-15,50,"Kryvoruchko, Yuriy",g,UKR,2697,2,1986,15,29
9237,27-08-15,51,"Bacrot, Etienne",g,FRA,2694,9,1983,15,32
9238,27-08-15,52,"Cheparinov, Ivan",g,BUL,2690,9,1986,15,29
9239,27-08-15,53,"Matlakov, Maxim",g,RUS,2689,14,1991,15,24
9240,27-08-15,54,"Ragger, Markus",g,AUT,2688,0,1988,15,27
9241,27-08-15,55,"Vallejo Pons, Francisco",g,ESP,2686,0,1982,15,33
9242,27-08-15,56,"Naiditsch, Arkadij",g,AZE,2685,7,1985,15,30
9243,27-08-15,57,"Malakhov, Vladimir",g,RUS,2683,13,1980,15,35
9244,27-08-15,58,"Robson, Ray",g,USA,2680,0,1994,15,21
9245,27-08-15,59,"Short, Nigel D",g,ENG,2678,11,1965,15,50
9246,27-08-15,60,"Rodshtein, Maxim",g,ISR,2678,10,1989,15,26
9247,27-08-15,61,"Hammer, Jon Ludvig",g,NOR,2677,0,1990,15,25
9248,27-08-15,62,"Polgar, Judit",g,HUN,2675,0,1976,15,39
9249,27-08-15,63,"McShane, Luke J",g,ENG,2674,18,1984,15,31
9250,27-08-15,64,"Lysyj, Igor",g,RUS,2673,4,1987,15,28
9251,27-08-15,65,"Sargissian, Gabriel",g,ARM,2673,0,1983,15,32
9252,27-08-15,66,"Artemiev, Vladislav",g,RUS,2671,18,1998,15,17
9253,27-08-15,67,"Hou, Yifan",g,CHN,2671,7,1994,15,21
9254,27-08-15,68,"Rapport, Richard",g,HUN,2671,0,1996,15,19
9255,27-08-15,69,"Kamsky, Gata",g,USA,2670,18,1974,15,41
9256,27-08-15,70,"Smirin, Ilia",g,ISR,2669,9,1968,15,47
9257,27-08-15,71,"Nisipeanu, Liviu-Dieter",g,GER,2667,7,1976,15,39
9258,27-08-15,72,"Laznicka, Viktor",g,CZE,2665,9,1988,15,27
9259,27-08-15,73,"Jobava, Baadur",g,GEO,2664,9,1983,15,32
9260,27-08-15,74,"Sjugirov, Sanan",g,RUS,2664,9,1993,15,22
9261,27-08-15,75,"Negi, Parimarjan",g,IND,2664,0,1993,15,22
9262,27-08-15,76,"Granda Zuniga, Julio E",g,PER,2663,19,1967,15,48
9263,27-08-15,77,"Khairullin, Ildar",g,RUS,2662,9,1990,15,25
9264,27-08-15,78,"Ivanisevic, Ivan",g,SRB,2662,6,1977,15,38
9265,27-08-15,79,"Nguyen, Ngoc Truong Son",g,VIE,2662,0,1990,15,25
9266,27-08-15,80,"Onischuk, Alexander",g,USA,2662,0,1975,15,40
9267,27-08-15,81,"Areshchenko, Alexander",g,UKR,2661,9,1986,15,29
9268,27-08-15,82,"Saric, Ivan",g,CRO,2661,9,1990,15,25
9269,27-08-15,83,"Tkachiev, Vladislav",g,FRA,2661,0,1973,15,42
9270,27-08-15,84,"Inarkiev, Ernesto",g,RUS,2660,13,1985,15,30
9271,27-08-15,85,"Fedoseev, Vladimir",g,RUS,2659,14,1995,15,20
9272,27-08-15,86,"Berkes, Ferenc",g,HUN,2659,10,1985,15,30
9273,27-08-15,87,"Bruzon Batista, Lazaro",g,CUB,2659,9,1982,15,33
9274,27-08-15,88,"Balogh, Csaba",g,HUN,2659,0,1987,15,28
9275,27-08-15,89,"Sadler, Matthew D",g,ENG,2659,0,1974,15,41
9276,27-08-15,90,"Motylev, Alexander",g,RUS,2658,9,1979,15,36
9277,27-08-15,91,"Najer, Evgeniy",g,RUS,2658,9,1977,15,38
9278,27-08-15,92,"Bukavshin, Ivan",g,RUS,2655,9,1995,15,20
9279,27-08-15,93,"Shankland, Samuel L",g,USA,2655,9,1991,15,24
9280,27-08-15,94,"Nielsen, Peter Heine",g,DEN,2655,0,1973,15,42
9281,27-08-15,95,"Dubov, Daniil",g,RUS,2654,14,1996,15,19
